Time,BUS10Va,BUS10Vb,BUS10Vc,BUS14Va,BUS14Vb,BUS14Vc,BUS6Va,BUS6Vb,BUS6Vc,L2Ia_FLT,L2Ib_FLT,L2Ic_FLT,L6Ia_FLT,L6Ib_FLT,L6Ic_FLT,L4Ia_FLT,L4Ib_FLT,L4Ic_FLT,UCM3PhXabc_0,UCM3PhXabc_1,UCM3PhXabc_2,UCM4PhXabc_0,UCM4PhXabc_1,UCM4PhXabc_2,UCM3Xabc_0,UCM3Xabc_1,UCM3Xabc_2,UCM4Xabc_0,UCM4Xabc_1,UCM4Xabc_2
743.23954481E-3,8.2007089844E3,-19.280525391E3,583.69348145E0,16.780050781E3,-18.875839844E3,660.74298096E0,9.849734375E3,-19.319658203E3,498.11035156E0,14.956582338E-3,-17.861980945E-3,1.8358938396E-3,93.401420593E0,-21.859655157E-3,-1.9479482435E-3,9.2188362032E-3,-19.298741594E-3,536.49453912E-6,11.020860352E3,14.857023438E3,13.724907227E3,13.174732422E3,14.783308594E3,14.626975586E3,9.849734375E3,-19.319658203E3,498.11035156E0,14.535498047E3,-18.875509766E3,794.90716553E0
743.28954481E-3,8.3893427734E3,-19.149123047E3,284.51989746E0,16.954845703E3,-18.727896484E3,321.31091309E0,10.041394531E3,-19.189035156E3,194.32385254E0,15.139579773E-3,-17.727030441E-3,1.5139684547E-3,96.334625244E0,-21.783744916E-3,-2.3026117124E-3,9.4344140962E-3,-19.180333242E-3,221.92904726E-6,11.020860352E3,14.857023438E3,13.724907227E3,13.174732422E3,14.783308594E3,14.626975586E3,10.041394531E3,-19.189035156E3,194.32385254E0,14.7089375E3,-18.746734375E3,461.21609497E0
743.33954481E-3,8.5767851562E3,-19.013355469E3,-15.559073448E0,17.125972656E3,-18.576380859E3,-18.153259277E0,10.233186523E3,-19.054869141E3,-109.22492218E0,15.320150182E-3,-17.589256167E-3,1.192338299E-3,99.244720459E0,-21.702198312E-3,-2.6576183736E-3,9.599532932E-3,-19.033065066E-3,-67.814638896E-6,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,10.233186523E3,-19.054869141E3,-109.22492218E0,14.879986328E3,-18.614632812E3,128.34892273E0
743.38954481E-3,8.7630517578E3,-18.873578125E3,-316.35058594E0,17.293431641E3,-18.421216797E3,-357.51754761E0,10.423175781E3,-18.917259766E3,-412.65603638E0,15.498287044E-3,-17.448540777E-3,870.81314996E-6,102.13293457E0,-21.615581587E-3,-3.012785688E-3,9.8131606355E-3,-18.90714094E-3,-382.75591214E-6,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,10.423175781E3,-18.917259766E3,-412.65603638E0,15.049058594E3,-18.478804688E3,-203.54949951E0
743.43954481E-3,8.9479785156E3,-18.730097656E3,-617.58728027E0,17.457191406E3,-18.262283203E3,-696.65808105E0,10.609572266E3,-18.776261719E3,-716.14477539E0,15.673935413E-3,-17.304686829E-3,549.16489171E-6,105.00036621E0,-21.524440497E-3,-3.3678761683E-3,9.9739814177E-3,-18.752718344E-3,-672.90471634E-6,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,10.609572266E3,-18.776261719E3,-716.14477539E0,15.216548828E3,-18.338820312E3,-534.42578125E0
743.48954481E-3,9.1311923828E3,-18.583144531E3,-918.93450928E0,17.617189453E3,-18.099414062E3,-1.0354597168E3,10.791916992E3,-18.632263672E3,-1.020322937E3,15.846859664E-3,-17.157372087E-3,227.22648282E-6,107.84793854E0,-21.429378539E-3,-3.7227061111E-3,10.181670077E-3,-18.620103598E-3,-988.51241637E-6,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,10.791916992E3,-18.632263672E3,-1.020322937E3,15.382547852E3,-18.194150391E3,-864.1784668E0
743.53954481E-3,9.3122636719E3,-18.432923828E3,-1.2200847168E3,17.773333984E3,-17.932414062E3,-1.3738201904E3,10.970782227E3,-18.485765625E3,-1.3260241699E3,16.016565263E-3,-17.006149516E-3,-95.033770776E-6,110.67609406E0,-21.330880001E-3,-4.0770024061E-3,10.336356238E-3,-18.4597224E-3,-1.2800199911E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,10.970782227E3,-18.485765625E3,-1.3260241699E3,15.546732422E3,-18.044191406E3,-1.1926101074E3
743.58954481E-3,9.4909326172E3,-18.279673828E3,-1.520869751E3,17.925509766E3,-17.761076172E3,-1.7116563721E3,11.146453125E3,-18.336814453E3,-1.6336212158E3,16.182364896E-3,-16.850482672E-3,-417.53257392E-6,113.48456573E0,-21.22938633E-3,-4.4305091724E-3,10.538151488E-3,-18.321642652E-3,-1.5975451097E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,11.146453125E3,-18.336814453E3,-1.6336212158E3,15.708485352E3,-17.888337891E3,-1.5195053711E3
743.63954481E-3,9.6671904297E3,-18.123675781E3,-1.8212758789E3,18.073587891E3,-17.585191406E3,-2.0489047852E3,11.318163086E3,-18.184734375E3,-1.9427132568E3,16.343569383E-3,-16.689825803E-3,-740.16989674E-6,116.2721405E0,-21.12515457E-3,-4.7828890383E-3,10.686577298E-3,-18.155615777E-3,-1.890901709E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,11.318163086E3,-18.184734375E3,-1.9427132568E3,15.867152344E3,-17.726097656E3,-1.8447718506E3
743.68954481E-3,9.8411074219E3,-17.965140625E3,-2.1213276367E3,18.217410156E3,-17.404558594E3,-2.3855168457E3,11.484729492E3,-18.028537109E3,-2.2525432129E3,16.49966836E-3,-16.523718834E-3,-1.0629170574E-3,119.0368042E0,-21.0183952E-3,-5.1338882186E-3,10.880882852E-3,-18.011016771E-3,-2.2095388267E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,11.484729492E3,-18.028537109E3,-2.2525432129E3,16.022232422E3,-17.557166016E3,-2.1685356445E3
743.73954481E-3,10.012600586E3,-17.80409375E3,-2.4209411621E3,18.356796875E3,-17.218990234E3,-2.7214536133E3,11.64578125E3,-17.867574219E3,-2.5627004395E3,16.650445759E-3,-16.351837665E-3,-1.3858693419E-3,121.77603149E0,-20.909169689E-3,-5.4832673632E-3,11.02087833E-3,-17.837552354E-3,-2.5032723788E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,11.64578125E3,-17.867574219E3,-2.5627004395E3,16.173428711E3,-17.38140625E3,-2.491125E3
743.78954481E-3,10.181358398E3,-17.640333984E3,-2.7198806152E3,18.491564453E3,-17.028326172E3,-3.0566870117E3,11.802125E3,-17.701775391E3,-2.8733381348E3,16.795892268E-3,-16.173975542E-3,-1.7091647023E-3,124.48724365E0,-20.797507837E-3,-5.8309389278E-3,11.20684389E-3,-17.68498309E-3,-2.821988659E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,11.802125E3,-17.701775391E3,-2.8733381348E3,16.320549805E3,-17.198806641E3,-2.812949707E3
743.83954481E-3,10.347005859E3,-17.473523438E3,-3.0178601074E3,18.621546875E3,-16.832449219E3,-3.3911999512E3,11.954867188E3,-17.531224609E3,-3.1846833496E3,16.936069354E-3,-15.990005806E-3,-2.0328876562E-3,127.16804504E0,-20.683268085E-3,-6.1768200248E-3,11.339469813E-3,-17.503375188E-3,-3.1158609781E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,11.954867188E3,-17.531224609E3,-3.1846833496E3,16.463375E3,-17.009402344E3,-3.1343457031E3
743.88954481E-3,10.509330078E3,-17.303314453E3,-3.3146894531E3,18.746613281E3,-16.631298828E3,-3.7249829102E3,12.104333008E3,-17.355603516E3,-3.4963999023E3,17.070960253E-3,-15.799855813E-3,-2.3569522891E-3,129.81617737E0,-20.566213876E-3,-6.5209120512E-3,11.518705636E-3,-17.342241481E-3,-3.4344517626E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.104333008E3,-17.355603516E3,-3.4963999023E3,16.601580078E3,-16.813244141E3,-3.4554609375E3
743.93954481E-3,10.668355469E3,-17.129421875E3,-3.6103374023E3,18.866662109E3,-16.424867188E3,-4.0580153809E3,12.250082031E3,-17.174097656E3,-3.8075070801E3,17.200473696E-3,-15.60349483E-3,-2.6811123826E-3,132.42945862E0,-20.44589445E-3,-6.8631530739E-3,11.644495651E-3,-17.151139677E-3,-3.7273096386E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.250082031E3,-17.174097656E3,-3.8075070801E3,16.734773438E3,-16.610404297E3,-3.7762324219E3
743.98954481E-3,10.824217773E3,-16.951572266E3,-3.9048786621E3,18.981615234E3,-16.213198242E3,-4.3902485352E3,12.391981445E3,-16.985875E3,-4.116918457E3,17.324559391E-3,-15.401016921E-3,-3.005029168E-3,135.00558472E0,-20.321793854E-3,-7.2035393678E-3,11.816561222E-3,-16.979254782E-3,-4.0435935371E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.391981445E3,-16.985875E3,-4.116918457E3,16.862626953E3,-16.401021484E3,-4.0964506836E3
744.03954481E-3,10.97699707E3,-16.769455078E3,-4.1983969727E3,19.091408203E3,-15.996380859E3,-4.7215986328E3,12.531057617E3,-16.790566406E3,-4.4239887695E3,17.443351448E-3,-15.19267261E-3,-3.3283880912E-3,137.54231262E0,-20.193254575E-3,-7.5420220383E-3,11.935855262E-3,-16.776449978E-3,-4.3331384659E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.531057617E3,-16.790566406E3,-4.4239887695E3,16.985033203E3,-16.185353516E3,-4.4158681641E3
744.08954481E-3,11.126679688E3,-16.582714844E3,-4.4909414062E3,19.196023438E3,-15.7745625E3,-5.0519541016E3,12.669089844E3,-16.588269531E3,-4.7284990234E3,17.557222396E-3,-14.978897758E-3,-3.6509623751E-3,140.03761292E0,-20.059648901E-3,-7.8786415979E-3,12.103169225E-3,-16.592428088E-3,-4.6456018463E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.669089844E3,-16.588269531E3,-4.7284990234E3,17.102212891E3,-15.963814453E3,-4.7342910156E3
744.13954481E-3,11.273251953E3,-16.390998047E3,-4.7825410156E3,19.295505859E3,-15.547950195E3,-5.3811889648E3,12.807293945E3,-16.379141602E3,-5.0301972656E3,17.666688189E-3,-14.760263264E-3,-3.9725932293E-3,142.48994446E0,-19.92029883E-3,-8.213404566E-3,12.219608761E-3,-16.377395019E-3,-4.9310787581E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.807293945E3,-16.379141602E3,-5.0301972656E3,17.214671875E3,-15.736969727E3,-5.051597168E3
744.18954481E-3,11.416772461E3,-16.194005859E3,-5.073222168E3,19.389958984E3,-15.316806641E3,-5.709171875E3,12.945491211E3,-16.163137695E3,-5.3285126953E3,17.772259191E-3,-14.537400566E-3,-4.293131642E-3,144.89826965E0,-19.774617627E-3,-8.5463887081E-3,12.384696864E-3,-16.180953011E-3,-5.2389628254E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,12.945491211E3,-16.163137695E3,-5.3285126953E3,17.323029297E3,-15.505475586E3,-5.3676772461E3
744.23954481E-3,11.557334961E3,-15.991481445E3,-5.3629770508E3,19.47953125E3,-15.0814375E3,-6.0357612305E3,13.082587891E3,-15.940241211E3,-5.6228413086E3,17.87426509E-3,-14.310932718E-3,-4.612359684E-3,147.26222229E0,-19.622027874E-3,-8.8776079938E-3,12.49820739E-3,-15.953270718E-3,-5.5191507563E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,13.082587891E3,-15.940241211E3,-5.6228413086E3,17.427789062E3,-15.269999023E3,-5.6823457031E3
744.28954481E-3,11.694969727E3,-15.783189453E3,-5.6517250977E3,19.564369141E3,-14.842162109E3,-6.3608022461E3,13.217750977E3,-15.710914062E3,-5.9130942383E3,17.972832546E-3,-14.081432484E-3,-4.9299993552E-3,149.5819397E0,-19.462104887E-3,-9.2071192339E-3,12.659175321E-3,-15.744253993E-3,-5.8212624863E-3,11.021338867E3,14.857375977E3,13.725280273E3,13.17490918E3,14.783479492E3,14.627115234E3,13.217750977E3,-15.710914062E3,-5.9130942383E3,17.5291875E3,-15.031155273E3,-5.9953041992E3
744.33954481E-3,11.829633789E3,-15.56893457E3,-5.9393227539E3,19.644607422E3,-14.599303711E3,-6.6841318359E3,13.350969727E3,-15.476213867E3,-6.1998720703E3,18.06791313E-3,-13.849414885E-3,-5.2457456477E-3,151.85803223E0,-19.294470549E-3,-9.534872137E-3,12.76806742E-3,-15.50480444E-3,-6.0959304683E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,13.350969727E3,-15.476213867E3,-6.1998720703E3,17.627212891E3,-14.789493164E3,-6.3061967773E3
744.38954481E-3,11.961310547E3,-15.348626953E3,-6.225637207E3,19.720355469E3,-14.353169922E3,-7.0055854492E3,13.482466797E3,-15.237376953E3,-6.4840341797E3,18.159404397E-3,-13.615335338E-3,-5.5593652651E-3,154.09130859E0,-19.118927419E-3,-9.8608154804E-3,12.924492359E-3,-15.285330825E-3,-6.3933138736E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,13.482466797E3,-15.237376953E3,-6.4840341797E3,17.721761719E3,-14.545526367E3,-6.614734375E3
744.43954481E-3,12.090109375E3,-15.12234375E3,-6.5106123047E3,19.791697266E3,-14.104047852E3,-7.3250161133E3,13.611774414E3,-14.995256836E3,-6.7661049805E3,18.247224391E-3,-13.379592448E-3,-5.870744586E-3,156.28265381E0,-18.935337663E-3,-10.184765793E-3,13.028758578E-3,-15.03674034E-3,-6.6640647128E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,13.611774414E3,-14.995256836E3,-6.7661049805E3,17.81278125E3,-14.299749023E3,-6.9208061523E3
744.48954481E-3,12.216230469E3,-14.89031543E3,-6.7942421875E3,19.858685547E3,-13.852183594E3,-7.6422998047E3,13.737623047E3,-14.750183594E3,-7.0461308594E3,18.33133027E-3,-13.142488897E-3,-6.1799129471E-3,158.43286133E0,-18.743768334E-3,-10.506543331E-3,13.179553673E-3,-14.808964916E-3,-6.9578480907E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,13.737623047E3,-14.750183594E3,-7.0461308594E3,17.900310547E3,-14.052604492E3,-7.2244946289E3
744.53954481E-3,12.339791992E3,-14.652836914E3,-7.0764736328E3,19.921322266E3,-13.597765625E3,-7.9573364258E3,13.858782227E3,-14.502322266E3,-7.3241000977E3,18.411675468E-3,-12.904201634E-3,-6.4869914204E-3,160.54272461E0,-18.544387072E-3,-10.825882666E-3,13.276779093E-3,-14.552596956E-3,-7.225014735E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,13.858782227E3,-14.502322266E3,-7.3241000977E3,17.984361328E3,-13.804399414E3,-7.5259897461E3
744.58954481E-3,12.460708984E3,-14.410181641E3,-7.3571171875E3,19.979560547E3,-13.340916016E3,-8.2700488281E3,13.974891602E3,-14.252081055E3,-7.6003984375E3,18.488109112E-3,-12.664726935E-3,-6.7921155132E-3,162.61308289E0,-18.337586895E-3,-11.142576113E-3,13.419519179E-3,-14.317597263E-3,-7.5153396465E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,13.974891602E3,-14.252081055E3,-7.6003984375E3,18.064763672E3,-13.555217773E3,-7.8254580078E3
744.63954481E-3,12.578733398E3,-14.162591797E3,-7.6358637695E3,20.033292969E3,-13.081679688E3,-8.5803837891E3,14.086328125E3,-14.000103516E3,-7.8757856445E3,18.560329452E-3,-12.423872948E-3,-7.0953769609E-3,164.64489746E0,-18.123833463E-3,-11.45635359E-3,13.508608565E-3,-14.054873027E-3,-7.7795945108E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.086328125E3,-14.000103516E3,-7.8757856445E3,18.14109375E3,-13.304886719E3,-8.1229643555E3
744.68954481E-3,12.693644531E3,-13.910333984E3,-7.9123798828E3,20.082382812E3,-12.820036133E3,-8.8883105469E3,14.193287109E3,-13.746857422E3,-8.1509174805E3,18.627882004E-3,-12.181264348E-3,-7.3967957869E-3,166.63911438E0,-17.903732136E-3,-11.766984127E-3,13.643359765E-3,-13.81438598E-3,-8.0676339567E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.193287109E3,-13.746857422E3,-8.1509174805E3,18.212759766E3,-13.053016602E3,-8.418484375E3
744.73954481E-3,12.805391602E3,-13.653748047E3,-8.1863979492E3,20.126666016E3,-12.555902344E3,-9.1938222656E3,14.295186523E3,-13.492302734E3,-8.4259511719E3,18.690293655E-3,-11.936411262E-3,-7.6963766478E-3,168.59640503E0,-17.677865922E-3,-12.074145488E-3,13.72415293E-3,-13.54668662E-3,-8.3299037069E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.295186523E3,-13.492302734E3,-8.4259511719E3,18.279167969E3,-12.79909082E3,-8.7119814453E3
744.78954481E-3,12.914076172E3,-13.393216797E3,-8.4577236328E3,20.165964844E3,-12.289147461E3,-9.4969296875E3,14.391103516E3,-13.235991211E3,-8.700640625E3,18.74717325E-3,-11.688784696E-3,-7.9941488802E-3,170.51695251E0,-17.446875572E-3,-12.377557345E-3,13.849649578E-3,-13.301172294E-3,-8.6157107726E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.391103516E3,-13.235991211E3,-8.700640625E3,18.339892578E3,-12.542558594E3,-9.0034960938E3
744.83954481E-3,13.019800781E3,-13.129101562E3,-8.7261787109E3,20.200091797E3,-12.019600586E3,-9.7976464844E3,14.480782227E3,-12.977433594E3,-8.974734375E3,18.798341975E-3,-11.437882669E-3,-8.2902219146E-3,172.4004364E0,-17.211323604E-3,-12.676890008E-3,13.920564204E-3,-13.028156012E-3,-8.8753150776E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.480782227E3,-12.977433594E3,-8.974734375E3,18.394732422E3,-12.282895508E3,-9.2931621094E3
744.88954481E-3,13.122570312E3,-12.861683594E3,-8.9915625E3,20.228873047E3,-11.747076172E3,-10.09599707E3,14.565085938E3,-12.716306641E3,-9.248171875E3,18.843794242E-3,-11.183278635E-3,-8.5847424343E-3,174.24604797E0,-16.971798614E-3,-12.971918099E-3,14.036567882E-3,-12.777040713E-3,-9.1581037268E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.565085938E3,-12.716306641E3,-9.248171875E3,18.443664062E3,-12.019630859E3,-9.5811748047E3
744.93954481E-3,13.222316406E3,-12.591176758E3,-9.2536679688E3,20.252171875E3,-11.471399414E3,-10.392008789E3,14.645388672E3,-12.452260742E3,-9.5208193359E3,18.88362132E-3,-10.924614966E-3,-8.8778315112E-3,176.05282593E0,-16.728779301E-3,-13.262420893E-3,14.099395834E-3,-12.498206459E-3,-9.414431639E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.645388672E3,-12.452260742E3,-9.5208193359E3,18.486755859E3,-11.752359375E3,-9.8677011719E3
744.98954481E-3,13.31899707E3,-12.317765625E3,-9.5123310547E3,20.269908203E3,-11.192425781E3,-10.685714844E3,14.722586914E3,-12.18462793E3,-9.7920839844E3,18.917907029E-3,-10.661614127E-3,-9.1695087031E-3,177.81970215E0,-16.482720152E-3,-13.548306189E-3,14.208658598E-3,-12.240769342E-3,-9.6933329478E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.722586914E3,-12.18462793E3,-9.7920839844E3,18.524074219E3,-11.480746094E3,-10.152806641E3
745.03954481E-3,13.412645508E3,-12.041616211E3,-9.7674541016E3,20.282056641E3,-10.910061523E3,-10.977132812E3,14.796774414E3,-11.912449219E3,-10.060900391E3,18.94668676E-3,-10.394093581E-3,-9.4596603885E-3,179.54566956E0,-16.233909875E-3,-13.829485513E-3,14.26539477E-3,-11.954744346E-3,-9.9446577951E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.796774414E3,-11.912449219E3,-10.060900391E3,18.555675781E3,-11.204553711E3,-10.436418945E3
745.08954481E-3,13.503310547E3,-11.762850586E3,-10.018977539E3,20.288630859E3,-10.624261719E3,-11.266257812E3,14.867838867E3,-11.63490625E3,-10.326195312E3,18.970018253E-3,-10.122020729E-3,-9.7480900586E-3,181.22979736E0,-15.982585028E-3,-14.10599146E-3,14.368549921E-3,-11.689097621E-3,-10.217143223E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.867838867E3,-11.63490625E3,-10.326195312E3,18.581632812E3,-10.923672852E3,-10.718344727E3
745.13954481E-3,13.590995117E3,-11.481516602E3,-10.26684668E3,20.289677734E3,-10.335042969E3,-11.553044922E3,14.93618457E3,-11.351772461E3,-10.587396484E3,18.988054246E-3,-9.8455445841E-3,-10.034571402E-3,182.8712616E0,-15.728799626E-3,-14.37785197E-3,14.419416897E-3,-11.394290254E-3,-10.460996069E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,14.93618457E3,-11.351772461E3,-10.587396484E3,18.602125E3,-10.63815332E3,-10.998328125E3
745.18954481E-3,13.675662109E3,-11.197614258E3,-10.51103125E3,20.285277344E3,-10.042486328E3,-11.837414062E3,15.002698242E3,-11.063443359E3,-10.844482422E3,19.001115113E-3,-9.5650199801E-3,-10.318919085E-3,184.46937561E0,-15.47256019E-3,-14.645192772E-3,14.51746095E-3,-11.119967327E-3,-10.725589469E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,15.002698242E3,-11.063443359E3,-10.844482422E3,18.617503906E3,-10.348230469E3,-11.276110352E3
745.23954481E-3,13.757321289E3,-10.91115625E3,-10.751584961E3,20.275554688E3,-9.7467402344E3,-12.119255859E3,15.067981445E3,-10.770566406E3,-11.097585938E3,19.009614363E-3,-9.2809721828E-3,-10.600974783E-3,186.02348328E0,-15.213710256E-3,-14.908105135E-3,14.564171433E-3,-10.817157105E-3,-10.961646214E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,15.067981445E3,-10.770566406E3,-11.097585938E3,18.62828125E3,-10.054321289E3,-11.551459961E3
745.28954481E-3,13.83605957E3,-10.622219727E3,-10.988674805E3,20.260675781E3,-9.4480214844E3,-12.39843457E3,15.131748047E3,-10.473672852E3,-11.346606445E3,19.013993442E-3,-8.9940289035E-3,-10.880586691E-3,187.53308105E0,-14.95207753E-3,-15.166752972E-3,14.658258297E-3,-10.535584763E-3,-11.218530126E-3,11.021785156E3,14.857777344E3,13.725634766E3,13.175073242E3,14.783709961E3,14.627249023E3,15.131748047E3,-10.473672852E3,-11.346606445E3,18.635039062E3,-9.7569755859E3,-11.82415332E3
745.33954481E-3,13.911961914E3,-10.330930664E3,-11.222537109E3,20.240824219E3,-9.1465947266E3,-12.674794922E3,15.193078125E3,-10.173174805E3,-11.591250977E3,19.014574587E-3,-8.7048541754E-3,-11.157546192E-3,188.99772644E0,-14.687390998E-3,-15.421251766E-3,14.70035594E-3,-10.226208717E-3,-11.446800083E-3,11.022182617E3,14.858237305E3,13.725969727E3,13.175262695E3,14.783970703E3,14.627344727E3,15.193078125E3,-10.173174805E3,-11.591250977E3,18.638269531E3,-9.4568095703E3,-12.093916992E3
745.38954481E-3,13.984980469E3,-10.037420898E3,-11.453397461E3,20.216177734E3,-8.8427578125E3,-12.948158203E3,15.251238281E3,-9.8696435547E3,-11.831394531E3,19.011517987E-3,-8.4140803665E-3,-11.431590654E-3,190.41722107E0,-14.419445768E-3,-15.671793371E-3,14.788776636E-3,-9.9387643859E-3,-11.695791036E-3,11.022182617E3,14.858237305E3,13.725969727E3,13.175262695E3,14.783970703E3,14.627344727E3,15.251238281E3,-9.8696435547E3,-11.831394531E3,18.638248047E3,-9.1544335938E3,-12.360401367E3
745.43954481E-3,14.054876953E3,-9.7417949219E3,-11.681416016E3,20.186882812E3,-8.5368144531E3,-13.218323242E3,15.306143555E3,-9.5639648438E3,-12.067322266E3,19.004827365E-3,-8.1222821027E-3,-11.702414602E-3,191.79161072E0,-14.148013666E-3,-15.918515623E-3,14.824624173E-3,-9.6245314926E-3,-11.916429736E-3,11.022182617E3,14.858237305E3,13.725969727E3,13.175262695E3,14.783970703E3,14.627344727E3,15.306143555E3,-9.5639648438E3,-12.067322266E3,18.635013672E3,-8.8504150391E3,-12.623205078E3
